CIRCULATING WATER ANALYSIS FOR COOLING TOWER,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
29.10.25,8.39,-,15,0.3,1448,970,580,330,250,220,6.1,125,1,0.5,,,112
30.10.25,8.5,-,18,0.1,1478,990,583,335,248,229,6.4,140,2,0.5,,,120
31.10.25,8.48,-,20,1,1696,1136,582,354,228,178,6,128,2,0.5,,,118
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
MIN.,5.68,17,,0.1,888,595,380,138,11,142,5.8,70,1,0.1,0,0,62
MAX.,8.97,28,,1,2509,1681,998,680,520,368,10.5,140,2,0.6,0,0,149
AVG.,7.996941489361706,19,,0.5085106382978721,1473.651595744681,987.5026595744681,659.031914893617,351.40159574468083,307.63031914893617,196.52393617021278,4.419414893617023,108.6938775510204,0,0.4924932975871316,,,81.8319783197832
No. of < Spec,48,--,,28,--,--,--,--,--,--,328,--,--,--,--,--,--
No. of > Spec,211,159,,74,--,0,0,--,--,0,7,0,--,0,--,0,0
% < Specs.,12.76595744680851,--,,14.893617021276595,--,--,--,--,--,--,87.23404255319149,,,,,,--
% > Specs.,56.11702127659574,60.22727272727273,,39.361702127659576,,0,0,,--,0,1.8617021276595744,0,,0,,,0
